"Query","Entrez","Symbol","Name","Comment"
"UBE2M","9040","UBE2M","ubiquitin conjugating enzyme E2 M","1"
"UQCC3","790955","UQCC3","ubiquinol-cytochrome c reductase complex assembly factor 3","1"
"KEAP1","9817","KEAP1","kelch like ECH associated protein 1","1"
"AIP","9049","AIP","aryl hydrocarbon receptor interacting protein","1"
"SALL2","6297","SALL2","spalt like transcription factor 2","1"
"SUMO1","7341","SUMO1","small ubiquitin like modifier 1","1"
"ABT1","29777","ABT1","activator of basal transcription 1","1"
"RNF187","149603","RNF187","ring finger protein 187","1"
"DDN","23109","DDN","dendrin","1"
"SUMO2","6613","SUMO2","small ubiquitin like modifier 2","1"
"L1CAM","3897","L1CAM","L1 cell adhesion molecule","1"
"OAT","4942","OAT","ornithine aminotransferase","1"
"DMTN","2039","DMTN","dematin actin binding protein","1"
"EEF2","1938","EEF2","eukaryotic translation elongation factor 2","1"
"NEIL2","252969","NEIL2","nei like DNA glycosylase 2","1"
"C16orf91","283951","C16orf91","chromosome 16 open reading frame 91","1"
"POLR2E","5434","POLR2E","RNA polymerase II subunit E","1"
"IDH3B","3420","IDH3B","isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit beta","1"
"MCHR1","2847","MCHR1","melanin concentrating hormone receptor 1","1"
"TMEM167A","153339","TMEM167A","transmembrane protein 167A","1"
"VDAC2","7417","VDAC2","voltage dependent anion channel 2","1"
"B3GALT6","126792","B3GALT6","""beta-1,3-galactosyltransferase 6""","1"
"ARF6","382","ARF6","ADP ribosylation factor 6","1"
"SVIP","258010","SVIP","small VCP interacting protein","1"
"TMEM59L","25789","TMEM59L","transmembrane protein 59 like","1"
"CSTB","1476","CSTB","cystatin B","1"
"NSG2","51617","NSG2","neuronal vesicle trafficking associated 2","1"
"SLC25A11","8402","SLC25A11","solute carrier family 25 member 11","1"
"RFK","55312","RFK","riboflavin kinase","1"
"DYNLT3","6990","DYNLT3","dynein light chain Tctex-type 3","1"
"DDX54","79039","DDX54","DEAD-box helicase 54","1"
"RNF167","26001","RNF167","ring finger protein 167","1"
"UBE2S","27338","UBE2S","ubiquitin conjugating enzyme E2 S","1"
"PDE10A","10846","PDE10A","phosphodiesterase 10A","1"
"SYT4","6860","SYT4","synaptotagmin 4","1"
"UQCRH","7388","UQCRH","ubiquinol-cytochrome c reductase hinge protein","1"
"EIF4A2","1974","EIF4A2","eukaryotic translation initiation factor 4A2","1"
"TRIAP1","51499","TRIAP1","TP53 regulated inhibitor of apoptosis 1","1"
"HNRNPA1","3178","HNRNPA1","heterogeneous nuclear ribonucleoprotein A1","1"
"SYT11","23208","SYT11","synaptotagmin 11","1"
"RRS1","23212","RRS1","ribosome biogenesis regulator 1 homolog","1"
"SCG5","6447","SCG5","secretogranin V","1"
"CCNI","10983","CCNI","cyclin I","1"
"BRD3OS","266655","BRD3OS","BRD3 opposite strand","1"
"RTL5","340526","RTL5","retrotransposon Gag like 5","1"
"DBNDD1","79007","DBNDD1","dysbindin domain containing 1","1"
"SRPRA","6734","SRPRA","SRP receptor subunit alpha","1"
"CHCHD4","131474","CHCHD4","coiled-coil-helix-coiled-coil-helix domain containing 4","1"
"AAMP","14","AAMP","angio associated migratory cell protein","1"
"MRPL9","65005","MRPL9","mitochondrial ribosomal protein L9","1"
"POP4","10775","POP4","""POP4 homolog, ribonuclease P/MRP subunit""","1"
"GOT2","2806","GOT2","glutamic-oxaloacetic transaminase 2","1"
"ARL4C","10123","ARL4C","ADP ribosylation factor like GTPase 4C","1"
"SMIM29","221491","SMIM29","small integral membrane protein 29","1"
"HPCAL4","51440","HPCAL4","hippocalcin like 4","1"
"HIGD1A","25994","HIGD1A","HIG1 hypoxia inducible domain family member 1A","1"
"BAD","572","BAD","BCL2 associated agonist of cell death","1"
"FNDC4","64838","FNDC4","fibronectin type III domain containing 4","1"
"GCHFR","2644","GCHFR","GTP cyclohydrolase I feedback regulator","1"
"LDOC1","23641","LDOC1","LDOC1 regulator of NFKB signaling","1"
"ATP6V1G1","9550","ATP6V1G1","ATPase H+ transporting V1 subunit G1","1"
"PSMG3","84262","PSMG3","proteasome assembly chaperone 3","1"
"KTI12","112970","KTI12","KTI12 chromatin associated homolog","1"
"CETN2","1069","CETN2","centrin 2","1"
"TMEM141","85014","TMEM141","transmembrane protein 141","1"
"BORCS8","729991","BORCS8","BLOC-1 related complex subunit 8","1"
"KIAA1191","57179","KIAA1191","KIAA1191","1"
"SELENOH","280636","SELENOH","selenoprotein H","1"
"PLEKHJ1","55111","PLEKHJ1","pleckstrin homology domain containing J1","1"
"LSM1","27257","LSM1","""LSM1 homolog, mRNA degradation associated""","1"
"NAT14","57106","NAT14","N-acetyltransferase 14 (putative)","1"
"MCRIP1","348262","MCRIP1","MAPK regulated corepressor interacting protein 1","1"
"TSR2","90121","TSR2","TSR2 ribosome maturation factor","1"
"LGALSL","29094","LGALSL","galectin like","1"
"POLR3H","171568","POLR3H","RNA polymerase III subunit H","1"
"SMKR1","100287482","SMKR1","small lysine rich protein 1","1"
"RPL15","6138","RPL15","ribosomal protein L15","1"
"PFKM","5213","PFKM","""phosphofructokinase, muscle""","1"
"HEIH","100859930","HEIH","hepatocellular carcinoma up-regulated EZH2-associated long non-coding RNA","1"
"OIP5-AS1","729082","OIP5-AS1","OIP5 antisense RNA 1","1"
"DKK3","27122","DKK3","dickkopf WNT signaling pathway inhibitor 3","1"
"TINF2","26277","TINF2","TERF1 interacting nuclear factor 2","1"
"KCNF1","3754","KCNF1","potassium voltage-gated channel modifier subfamily F member 1","1"
"MAPK3","5595","MAPK3","mitogen-activated protein kinase 3","1"
"NICN1","84276","NICN1","nicolin 1","1"
"PNPO","55163","PNPO","pyridoxamine 5'-phosphate oxidase","1"
"RIC8A","60626","RIC8A","RIC8 guanine nucleotide exchange factor A","1"
"ARHGDIG","398","ARHGDIG","Rho GDP dissociation inhibitor gamma","1"
"SPCS1","28972","SPCS1","signal peptidase complex subunit 1","1"
"GPX4","2879","GPX4","glutathione peroxidase 4","1"
"CTDNEP1","23399","CTDNEP1","CTD nuclear envelope phosphatase 1","1"
"HYOU1","10525","HYOU1","hypoxia up-regulated 1","1"
"RNF6","6049","RNF6","ring finger protein 6","1"
"EIF1AX","1964","EIF1AX","eukaryotic translation initiation factor 1A X-linked","1"
"MDH2","4191","MDH2","malate dehydrogenase 2","1"
"VPS25","84313","VPS25","vacuolar protein sorting 25 homolog","1"
"MPC2","25874","MPC2","mitochondrial pyruvate carrier 2","1"
"HNRNPUL2","221092","HNRNPUL2","heterogeneous nuclear ribonucleoprotein U like 2","1"
"TMA7","51372","TMA7","translation machinery associated 7 homolog","1"
"EMC4","51234","EMC4","ER membrane protein complex subunit 4","1"
"PDAP1","11333","PDAP1","PDGFA associated protein 1","1"
"G3BP2","9908","G3BP2","G3BP stress granule assembly factor 2","1"
"FAM122A","116224","FAM122A","family with sequence similarity 122A","1"
"KCNJ9","3765","KCNJ9","potassium inwardly rectifying channel subfamily J member 9","1"
"UBE2Q1","55585","UBE2Q1","ubiquitin conjugating enzyme E2 Q1","1"
"YWHAB","7529","YWHAB","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta","1"
"MRPS24","64951","MRPS24","mitochondrial ribosomal protein S24","1"
"CHCHD2","51142","CHCHD2","coiled-coil-helix-coiled-coil-helix domain containing 2","1"
"CTXN1","404217","CTXN1","cortexin 1","1"
"HEY1","23462","HEY1","hes related family bHLH transcription factor with YRPW motif 1","1"
"LRRC73","221424","LRRC73","leucine rich repeat containing 73","1"
"FADD","8772","FADD","Fas associated via death domain","1"
"SPRED2","200734","SPRED2","sprouty related EVH1 domain containing 2","1"
"BLOC1S4","55330","BLOC1S4","biogenesis of lysosomal organelles complex 1 subunit 4","1"
"ATP1B1","481","ATP1B1","ATPase Na+/K+ transporting subunit beta 1","1"
"TMEM160","54958","TMEM160","transmembrane protein 160","1"
"CREG2","200407","CREG2","cellular repressor of E1A stimulated genes 2","1"
"MRPS34","65993","MRPS34","mitochondrial ribosomal protein S34","1"
"TMEM115","11070","TMEM115","transmembrane protein 115","1"
"DDA1","79016","DDA1","DET1 and DDB1 associated 1","1"
"NEUROD6","63974","NEUROD6","neuronal differentiation 6","1"
"OTUD6B-AS1","100506365","OTUD6B-AS1","OTUD6B antisense RNA 1 (head to head)","1"
"WDR83OS","51398","WDR83OS","WD repeat domain 83 opposite strand","1"
"YPEL3","83719","YPEL3","yippee like 3","1"
"NPM1","4869","NPM1","nucleophosmin 1","1"
"CBLN4","140689","CBLN4","cerebellin 4 precursor","1"
"NDN","4692","NDN","""necdin, MAGE family member""","1"
"COA7","65260","COA7","cytochrome c oxidase assembly factor 7 (putative)","1"
"BAIAP2-DT","440465","BAIAP2-DT","BAIAP2 divergent transcript","1"
"CHRNB2","1141","CHRNB2","cholinergic receptor nicotinic beta 2 subunit","1"
"CHMP5","51510","CHMP5","charged multivesicular body protein 5","1"
"SLC39A3","29985","SLC39A3","solute carrier family 39 member 3","1"
"TOMM5","401505","TOMM5","translocase of outer mitochondrial membrane 5","1"
"PRNP","5621","PRNP","prion protein","1"
"PHB2","11331","PHB2","prohibitin 2","1"
"MIEN1","84299","MIEN1","migration and invasion enhancer 1","1"
"PRR13","54458","PRR13","proline rich 13","1"
"SEZ6L2","26470","SEZ6L2","seizure related 6 homolog like 2","1"
"STOML1","9399","STOML1","stomatin like 1","1"
"PNMA2","10687","PNMA2","PNMA family member 2","1"
"FKBP4","2288","FKBP4","FKBP prolyl isomerase 4","1"
"KBTBD4","55709","KBTBD4","kelch repeat and BTB domain containing 4","1"
"KCTD2","23510","KCTD2","potassium channel tetramerization domain containing 2","1"
"PUF60","22827","PUF60","poly(U) binding splicing factor 60","1"
"PTPRN","5798","PTPRN","protein tyrosine phosphatase receptor type N","1"
"DAXX","1616","DAXX","death domain associated protein","1"
"SDHAF1","644096","SDHAF1","succinate dehydrogenase complex assembly factor 1","1"
"IMP3","55272","IMP3","IMP U3 small nucleolar ribonucleoprotein 3","1"
"UBQLN4","56893","UBQLN4","ubiquilin 4","1"
"H2AFZ","NA","NA","NA","0"
"FITM2","128486","FITM2","fat storage inducing transmembrane protein 2","1"
"IRF2BPL","64207","IRF2BPL","interferon regulatory factor 2 binding protein like","1"
"ABHD14A","25864","ABHD14A","abhydrolase domain containing 14A","1"
"CDK5R1","8851","CDK5R1","cyclin dependent kinase 5 regulatory subunit 1","1"
"NAPB","63908","NAPB","NSF attachment protein beta","1"
"LSM10","84967","LSM10","""LSM10, U7 small nuclear RNA associated""","1"
"AKAP5","9495","AKAP5","A-kinase anchoring protein 5","1"
"CHGB","1114","CHGB","chromogranin B","1"
"FBXO45","200933","FBXO45","F-box protein 45","1"
"SPINT2","10653","SPINT2","""serine peptidase inhibitor, Kunitz type 2""","1"
"PTGES2","80142","PTGES2","prostaglandin E synthase 2","1"
"OPRL1","4987","OPRL1","opioid related nociceptin receptor 1","1"
"PLK2","10769","PLK2","polo like kinase 2","1"
"LYNX1","66004","LYNX1","Ly6/neurotoxin 1","1"
"RBM15B","29890","RBM15B","RNA binding motif protein 15B","1"
"MRM3","55178","MRM3","mitochondrial rRNA methyltransferase 3","1"
"TMEM250","90120","TMEM250","transmembrane protein 250","1"
"HAX1","10456","HAX1","HCLS1 associated protein X-1","1"
"ARL4D","379","ARL4D","ADP ribosylation factor like GTPase 4D","1"
"PHB","5245","PHB","prohibitin","1"
"UBE2L6","9246","UBE2L6","ubiquitin conjugating enzyme E2 L6","1"
"PIANP","196500","PIANP","PILR alpha associated neural protein","1"
"SPATA2L","124044","SPATA2L","spermatogenesis associated 2 like","1"
"PEX11B","8799","PEX11B","peroxisomal biogenesis factor 11 beta","1"
"DNAL4","10126","DNAL4","dynein axonemal light chain 4","1"
"FJX1","24147","FJX1","four-jointed box kinase 1","1"
"MRPS26","64949","MRPS26","mitochondrial ribosomal protein S26","1"
"SYT13","57586","SYT13","synaptotagmin 13","1"
"TNFSF12","8742","TNFSF12","TNF superfamily member 12","1"
"KCNJ4","3761","KCNJ4","potassium inwardly rectifying channel subfamily J member 4","1"
"DCTPP1","79077","DCTPP1","dCTP pyrophosphatase 1","1"
"FUNDC1","139341","FUNDC1","FUN14 domain containing 1","1"
"TTC9","23508","TTC9","tetratricopeptide repeat domain 9","1"
"HDDC3","374659","HDDC3","HD domain containing 3","1"
"MCAT","27349","MCAT","malonyl-CoA-acyl carrier protein transacylase","1"
"HRAS","3265","HRAS","""HRas proto-oncogene, GTPase""","1"
"SCOC","60592","SCOC","short coiled-coil protein","1"
"TIMP2","7077","TIMP2","TIMP metallopeptidase inhibitor 2","1"
"CUEDC2","79004","CUEDC2","CUE domain containing 2","1"
"FAM50B","26240","FAM50B","family with sequence similarity 50 member B","1"
"DNAJA2","10294","DNAJA2","DnaJ heat shock protein family (Hsp40) member A2","1"
"PGRMC1","10857","PGRMC1","progesterone receptor membrane component 1","1"
"SSTR1","6751","SSTR1","somatostatin receptor 1","1"
"PFDN4","5203","PFDN4","prefoldin subunit 4","1"
"ARPP19","10776","ARPP19","cAMP regulated phosphoprotein 19","1"
"DUSP4","1846","DUSP4","dual specificity phosphatase 4","1"
"RAB11FIP5","26056","RAB11FIP5","RAB11 family interacting protein 5","1"
"GNG3","2785","GNG3","G protein subunit gamma 3","1"
"MESP1","55897","MESP1","mesoderm posterior bHLH transcription factor 1","1"
"SLC22A17","51310","SLC22A17","solute carrier family 22 member 17","1"
"HTR5A","3361","HTR5A","5-hydroxytryptamine receptor 5A","1"
"CIAO2B","51647","CIAO2B","cytosolic iron-sulfur assembly component 2B","1"
"TMEM54","113452","TMEM54","transmembrane protein 54","1"
"PTPA","5524","PTPA","protein phosphatase 2 phosphatase activator","1"
"PDRG1","81572","PDRG1","p53 and DNA damage regulated 1","1"
"ARF1","375","ARF1","ADP ribosylation factor 1","1"
"SNRPE","6635","SNRPE","small nuclear ribonucleoprotein polypeptide E","1"
"GLRX2","51022","GLRX2","glutaredoxin 2","1"
"BTF3","689","BTF3","basic transcription factor 3","1"
"BHLHE41","79365","BHLHE41","basic helix-loop-helix family member e41","1"
"CALR","811","CALR","calreticulin","1"
"MAGEE1","57692","MAGEE1","MAGE family member E1","1"
"BYSL","705","BYSL","bystin like","1"
"GABARAPL2","11345","GABARAPL2","GABA type A receptor associated protein like 2","1"
"TUFM","7284","TUFM","""Tu translation elongation factor, mitochondrial""","1"
"SLU7","10569","SLU7","""SLU7 homolog, splicing factor""","1"
"GTF2F1","2962","GTF2F1","general transcription factor IIF subunit 1","1"
"SLC39A7","7922","SLC39A7","solute carrier family 39 member 7","1"
"PPP2R5B","5526","PPP2R5B","protein phosphatase 2 regulatory subunit B'beta","1"
"RUSC1","23623","RUSC1","RUN and SH3 domain containing 1","1"
"NPM3","10360","NPM3","nucleophosmin/nucleoplasmin 3","1"
"MAT2B","27430","MAT2B","methionine adenosyltransferase 2B","1"
"C12orf10","60314","C12orf10","chromosome 12 open reading frame 10","1"
"COA8","84334","COA8","cytochrome c oxidase assembly factor 8","1"
"NBL1","4681","NBL1","""NBL1, DAN family BMP antagonist""","1"
"TMEM70","54968","TMEM70","transmembrane protein 70","1"
"R3HCC1","203069","R3HCC1","R3H domain and coiled-coil containing 1","1"
"CEBPA","1050","CEBPA","CCAAT enhancer binding protein alpha","1"
"BAG1","573","BAG1","BAG cochaperone 1","1"
"MRPL34","64981","MRPL34","mitochondrial ribosomal protein L34","1"
"SUMO3","6612","SUMO3","small ubiquitin like modifier 3","1"
"TMEM130","222865","TMEM130","transmembrane protein 130","1"
"SYP","6855","SYP","synaptophysin","1"
"SEC62","7095","SEC62","""SEC62 homolog, preprotein translocation factor""","1"
"TTPAL","79183","TTPAL","alpha tocopherol transfer protein like","1"
"NCBP2AS2","152217","NCBP2AS2","NCBP2 antisense 2 (head to head)","1"
"RUNDC3A","10900","RUNDC3A","RUN domain containing 3A","1"
"FAM241B","219738","FAM241B","family with sequence similarity 241 member B","1"
"TIMM17B","10245","TIMM17B","translocase of inner mitochondrial membrane 17B","1"
"GABRA1","2554","GABRA1","gamma-aminobutyric acid type A receptor subunit alpha1","1"
"B4GALT7","11285","B4GALT7","""beta-1,4-galactosyltransferase 7""","1"
"NOP10","55505","NOP10","NOP10 ribonucleoprotein","1"
"UBFD1","56061","UBFD1","ubiquitin family domain containing 1","1"
"DSTN","11034","DSTN","""destrin, actin depolymerizing factor""","1"
"NCKIPSD","51517","NCKIPSD","NCK interacting protein with SH3 domain","1"
"UQCRFS1","7386","UQCRFS1","""ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1""","1"
"PPIL1","51645","PPIL1","peptidylprolyl isomerase like 1","1"
"CANT1","124583","CANT1","calcium activated nucleotidase 1","1"
"ALYREF","10189","ALYREF","Aly/REF export factor","1"
"ATP6V0B","533","ATP6V0B","ATPase H+ transporting V0 subunit b","1"
"GEMIN6","79833","GEMIN6","gem nuclear organelle associated protein 6","1"
"GPR27","2850","GPR27","G protein-coupled receptor 27","1"
"TLCD3B","83723","TLCD3B","TLC domain containing 3B","1"
"DBP","1628","DBP","D-box binding PAR bZIP transcription factor","1"
"PPP1CC","5501","PPP1CC","protein phosphatase 1 catalytic subunit gamma","1"
"PNMA6A","84968","PNMA6A","PNMA family member 6A","1"
"ELOF1","84337","ELOF1","elongation factor 1 homolog","1"
"CCDC127","133957","CCDC127","coiled-coil domain containing 127","1"
"NEDD8","4738","NEDD8","NEDD8 ubiquitin like modifier","1"
"GRPEL2","134266","GRPEL2","","1"
"SLC35A4","113829","SLC35A4","solute carrier family 35 member A4","1"
"FNDC5","252995","FNDC5","fibronectin type III domain containing 5","1"
"SLC32A1","140679","SLC32A1","solute carrier family 32 member 1","1"
"H1F0","NA","NA","NA","0"
"KRT222","125113","KRT222","keratin 222","1"
"C15orf61","145853","C15orf61","chromosome 15 open reading frame 61","1"
"ANAPC13","25847","ANAPC13","anaphase promoting complex subunit 13","1"
"TMEM198","130612","TMEM198","transmembrane protein 198","1"
"BAP1","8314","BAP1","BRCA1 associated protein 1","1"
"TSR3","115939","TSR3","TSR3 ribosome maturation factor","1"
"IGFBP6","3489","IGFBP6","insulin like growth factor binding protein 6","1"
"ALDOC","230","ALDOC","""aldolase, fructose-bisphosphate C""","1"
"CNPPD1","27013","CNPPD1","cyclin Pas1/PHO80 domain containing 1","1"
"HCG11","493812","HCG11","HLA complex group 11","1"
"NRGN","4900","NRGN","neurogranin","1"
"VPS37D","155382","VPS37D","VPS37D subunit of ESCRT-I","1"
"PRKAG2-AS1","100505483","PRKAG2-AS1","PRKAG2 antisense RNA 1","1"
"RPS2","6187","RPS2","ribosomal protein S2","1"
"SPRED3","399473","SPRED3","sprouty related EVH1 domain containing 3","1"
"SSNA1","8636","SSNA1","SS nuclear autoantigen 1","1"
"ATP5F1B","506","ATP5F1B","ATP synthase F1 subunit beta","1"
"JAKMIP1","152789","JAKMIP1","janus kinase and microtubule interacting protein 1","1"
"CHCHD10","400916","CHCHD10","coiled-coil-helix-coiled-coil-helix domain containing 10","1"
"UBE2QL1","134111","UBE2QL1","ubiquitin conjugating enzyme E2 Q family like 1","1"
"FAM131A","131408","FAM131A","family with sequence similarity 131 member A","1"
"PRRT1","80863","PRRT1","proline rich transmembrane protein 1","1"
"TSPYL5","85453","TSPYL5","TSPY like 5","1"
"NHP2","55651","NHP2","NHP2 ribonucleoprotein","1"
"FLRT1","23769","FLRT1","fibronectin leucine rich transmembrane protein 1","1"
"UROD","7389","UROD","uroporphyrinogen decarboxylase","1"
"NCDN","23154","NCDN","neurochondrin","1"
"GPRIN1","114787","GPRIN1","G protein regulated inducer of neurite outgrowth 1","1"
"TLE5","166","TLE5","""TLE family member 5, transcriptional modulator""","1"
