Genes diffrentially expressed between sleep and wakefulness in the cerebral cortex - FDR <1%; linear trend analysis for temporal pattern in gene expression - FDR <5%								
								

Affymetrix id	sleep	wake	category 	Gene name	Gene Symbol	Entrez Gene		
1416580_a_at	UP	No Change	2	STIP1 homology and U-Box containing protein 1	Stub1	56424		
1416590_a_at	UP	No Change	2	"RAB34, member of RAS oncogene family"	Rab34	19376		
1416591_at	UP	No Change	2	"RAB34, member of RAS oncogene family"	Rab34	19376		
1416597_at	UP	No Change	2	"hepatoma-derived growth factor, related protein 2"	Hdgfrp2	15193		
1416605_at	UP	No Change	2	"nucleolar protein family A, member 2"	Nola2	52530		
1416606_s_at	UP	No Change	2	"nucleolar protein family A, member 2"	Nola2	52530		
1416608_a_at	UP	No Change	2	cDNA sequence BC004004	BC004004	80748		
1416609_at	UP	No Change	2	cDNA sequence BC004004	BC004004	80748		
1416615_at	UP	No Change	2	"caseinolytic peptidase, ATP-dependent, proteolytic subunit homolog (E. coli)"	Clpp	53895		
1416623_at	UP	No Change	2	thrombospondin 3	Thbs3	21827		
1416647_at	UP	No Change	2	"branched chain ketoacid dehydrogenase E1, alpha polypeptide"	Bckdha	12039		
1416651_at	UP	No Change	2	"zinc finger, HIT domain containing 2"	Znhit2	29805		
1416719_a_at	UP	No Change	2	ribosomal protein S10 /// similar to ribosomal protein S10	Rps10 /// LOC545151	545151 /// 67097		
1416728_at	UP	No Change	2	"casein kinase II, beta subunit"	Csnk2b	13001		
1416747_at	UP	No Change	2	"DNA Segment, Chr 15, Mouse Genome Informatics 27"	D15Mgi27	106073		
1416757_at	UP	No Change	2	"Zwilch, kinetochore associated, homolog (Drosophila)"	Zwilch	68014		
1416764_at	UP	No Change	2	tetratricopeptide repeat domain 11	Ttc11	66437		
1416766_at	UP	No Change	2	MOCO sulphurase C-terminal domain containing 2	Mosc2	67247		
1416775_at	UP	No Change	2	RIKEN cDNA 2310004L02 gene	2310004L02Rik	66349		
1416780_at	UP	No Change	2	"phosphofructokinase, muscle"	Pfkm	18642		
1416781_at	UP	No Change	2	PRA1 domain family 2	Praf2	54637		
1416792_at	UP	No Change	2	"protein phosphatase 1G (formerly 2C), magnesium-dependent, gamma isoform"	Ppm1g	14208		
1416795_at	UP	No Change	2	"crystallin, lamda 1"	Cryl1	68631		
1416831_at	UP	No Change	2	neuraminidase 1	Neu1	18010		
1416842_at	UP	No Change	2	"glutathione S-transferase, mu 5"	Gstm5	14866		
1416845_at	UP	No Change	2	heat shock 70kDa protein 5 binding protein 1	Hspa5bp1	98170		
1416902_a_at	UP	No Change	2	"cytochrome c oxidase, subunit Vb"	Cox5b	12859		
1416908_s_at	UP	No Change	2	translin	Tsn	22099		
1416921_x_at	UP	No Change	2	"aldolase 1, A isoform"	Aldoa	11674		
1416924_at	UP	No Change	2	brain protein I3	Bri3	55950		
1416933_at	UP	No Change	2	P450 (cytochrome) oxidoreductase	Por	18984		
1416954_at	UP	No Change	2	"solute carrier family 25 (mitochondrial carrier, dicarboxylate transporter), member 10"	Slc25a10	27376		
1416965_at	UP	No Change	2	proprotein convertase subtilisin/kexin type 1 inhibitor	Pcsk1n	30052		
1416966_at	UP	No Change	2	"solute carrier family 22 (organic anion transporter), member 8"	Slc22a8	19879		
1416989_at	UP	No Change	2	RIKEN cDNA 3100002B05 gene	3100002B05Rik	68299		
1416995_at	UP	No Change	2	protein kinase C and casein kinase substrate in neurons 3	Pacsin3	80708		
1417002_at	UP	No Change	2	RIKEN cDNA 0610012G03 gene	0610012G03Rik	106264		
1417018_at	UP	No Change	2	epidermal growth factor-containing fibulin-like extracellular matrix protein 2	Efemp2	58859		
1417035_at	UP	No Change	2	SAC3 domain containing 1	Sac3d1	66406		
1417040_a_at	UP	No Change	2	Bcl-2-related ovarian killer protein	Bok	51800		
1417045_at	UP	No Change	2	BH3 interacting domain death agonist	Bid	12122		
1417050_at	UP	No Change	2	C1q and tumor necrosis factor related protein 4	C1qtnf4	67445		
1417052_at	UP	No Change	2	"proteasome (prosome, macropain) subunit, beta type 3"	Psmb3	26446		
1417077_at	UP	No Change	2	B-cell receptor-associated protein 29	Bcap29	12033		
1417097_at	UP	No Change	2	mitochondrial trans-2-enoyl-CoA reductase	Mecr	26922		
1417138_s_at	UP	No Change	2	polymerase (RNA) II (DNA directed) polypeptide E	Polr2e	66420		
1417146_at	UP	No Change	2	RIKEN cDNA 2410018C20 gene	2410018C20Rik	67873		
1417147_at	UP	No Change	2	RIKEN cDNA B230317C12 gene	B230317C12Rik	56279		
1417157_at	UP	No Change	2	ARP10 actin-related protein 10 homolog (S. cerevisiae)	Actr10	56444		
1417177_at	UP	No Change	2	galactokinase 1	Galk1	14635		
1417209_at	UP	No Change	2	SERTA domain containing 2	Sertad2	58172		
1417219_s_at	UP	No Change	2	"thymosin, beta 10"	Tmsb10	19240		
1417233_at	UP	No Change	2	coiled-coil-helix-coiled-coil-helix domain containing 4	Chchd4	72170		
1417240_at	UP	No Change	2	zyxin	Zyx	22793		
1417242_at	UP	No Change	2	DEAD (Asp-Glu-Ala-Asp) box polypeptide 48	Ddx48	192170		
1417245_at	UP	No Change	2	RIKEN cDNA E130016I23 gene	E130016I23Rik	58245		
1417252_at	UP	No Change	2	"5',3'-nucleotidase, cytosolic"	Nt5c	50773		
1417259_a_at	UP	No Change	2	"capping protein (actin filament) muscle Z-line, beta"	Capzb	12345		
1417266_at	UP	No Change	2	chemokine (C-C motif) ligand 6	Ccl6	20305		
1417302_at	UP	No Change	2	REST corepressor 2	Rcor2	104383		
1417303_at	UP	No Change	2	mevalonate (diphospho) decarboxylase	Mvd	192156		
1417311_at	UP	No Change	2	cysteine rich protein 2	Crip2	68337		
1417322_at	UP	No Change	2	HEAT-like (PBS lyase) repeat containing 1	Hlrc1	102115		
1417329_at	UP	No Change	2	"solute carrier family 23 (nucleobase transporters), member 2"	Slc23a2	54338		
1417341_a_at	UP	No Change	2	"protein phosphatase 1, regulatory (inhibitor) subunit 2"	Ppp1r2	66849		
1417344_at	UP	No Change	2	RIKEN cDNA 2900064A13 gene	2900064A13Rik	73024		
1417388_at	UP	No Change	2	brain expressed X-linked 2	Bex2	12069		
1417398_at	UP	No Change	2	related RAS viral (r-ras) oncogene homolog 2	Rras2	66922		
1417423_at	UP	No Change	2	"glutamate receptor, ionotropic, N-methyl D-asparate-associated protein 1 (glutamate binding)"	Grina	66168		
1417428_at	UP	No Change	2	"guanine nucleotide binding protein (G protein), gamma 3 subunit"	Gng3	14704		
1417439_at	UP	No Change	2	"CD248 antigen, endosialin"	Cd248	70445		
1417442_a_at	UP	No Change	2	peroxisomal biogenesis factor 3	Pex3	56535		
1417467_a_at	UP	No Change	2	"transcriptional adaptor 3 (NGG1 homolog, yeast)-like"	Tada3l	101206		
1417474_at	UP	No Change	2	RIKEN cDNA 1500035H01 gene	1500035H01Rik	76568		
1417476_at	UP	No Change	2	F-box and WD-40 domain protein 5	Fbxw5	30839		
1417486_at	UP	No Change	2	src homology 2 domain-containing transforming protein D	Shd	20420		
1417514_at	UP	No Change	2	"synovial sarcoma, X breakpoint 2 interacting protein"	Ssx2ip	99167		
1417515_at	UP	No Change	2	U7 snRNP-specific Sm-like protein LSM10	Lsm10	116748		
1417522_at	UP	No Change	2	F-box only protein 32	Fbxo32	67731		
1417529_at	UP	No Change	2	"RAB33A, member of RAS oncogene family"	Rab33a	19337		
1417557_at	UP	No Change	2	UBX domain containing 1	Ubxd1	66530		
1417571_at	UP	No Change	2	N-methylpurine-DNA glycosylase	Mpg	268395		
1417579_x_at	UP	No Change	2	GDP-mannose pyrophosphorylase A	Gmppa	69080		
1417582_s_at	UP	No Change	2	dihydroorotate dehydrogenase	Dhodh	56749		
1417591_at	UP	No Change	2	prostaglandin E synthase 2	Ptges2	96979		
1417608_a_at	UP	No Change	2	ribosomal protein L13a	Rpl13a	22121		
1417630_at	UP	No Change	2	MAP kinase-interacting serine/threonine kinase 1	Mknk1	17346		
1417644_at	UP	No Change	2	sarcospan	Sspn	16651		
1417663_a_at	UP	No Change	2	N-myc downstream regulated gene 3	Ndrg3	29812		
1417666_at	UP	No Change	2	"deoxynucleotidyltransferase, terminal, interacting protein 1"	Dnttip1	76233		
1417669_at	UP	No Change	2	RIKEN cDNA 6330583M11 gene	6330583M11Rik	76192		
1417706_at	UP	No Change	2	alpha-N-acetylglucosaminidase (Sanfilippo disease IIIB)	Naglu	27419		
1417709_at	UP	No Change	2	"cytochrome P450, family 46, subfamily a, polypeptide 1"	Cyp46a1	13116		
1417722_at	UP	No Change	2	6-phosphogluconolactonase	Pgls	66171		
1417726_at	UP	No Change	2	Sjogren's syndrome/scleroderma autoantigen 1 homolog (human)	Sssca1	56390		
1417779_at	UP	No Change	2	RIKEN cDNA 2310079N02 gene	2310079N02Rik	66566		
1417842_at	UP	No Change	2	calcium modulating ligand	Caml	12328		
1417858_at	UP	No Change	2	RAS protein activator like 1 (GAP1 like)	Rasal1	19415		
1417879_at	UP	No Change	2	neuron derived neurotrophic factor	Nenf	66208		
1417901_a_at	UP	No Change	2	islet cell autoantigen 1	Ica1	15893		
1417915_at	UP	No Change	2	"RAP2B, member of RAS oncogene family"	Rap2b	74012		
1417916_a_at	UP	No Change	2	fractured callus expressed transcript 1 /// RIKEN cDNA 8030491N06 gene	Fxc1 /// 8030491N06Rik	14356 /// 77505		
1417918_at	UP	No Change	2	mitochondrial ribosomal protein L11	Mrpl11	66419		
1417920_at	UP	No Change	2	amnionless	Amn	93835		
1417935_at	UP	No Change	2	"makorin, ring finger protein, 2"	Mkrn2	67027		
1417951_at	UP	No Change	2	"enolase 3, beta muscle"	Eno3	13808		
1417954_at	UP	No Change	2	somatostatin	Sst	20604		
1417959_at	UP	No Change	2	PDZ and LIM domain 7	Pdlim7	67399		
1417970_at	UP	No Change	2	"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit s"	Atp5s	68055		
1417985_at	UP	No Change	2	Notch-regulated ankyrin repeat protein	Nrarp	67122		
1418000_a_at	UP	No Change	2	integral membrane protein 2B	Itm2b	16432		
1418005_at	UP	No Change	2	"succinate dehydrogenase complex, subunit B, iron sulfur (Ip)"	Sdhb	67680		
1418080_at	UP	No Change	2	"UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2"	B4galt2	53418		
1418081_at	UP	No Change	2	Williams-Beuren syndrome chromosome region 18 homolog (human)	Wbscr18	66114		
1418103_at	UP	No Change	2	"solute carrier family 12 (potassium/chloride transporters), member 9"	Slc12a9	83704		
1418124_at	UP	No Change	2	RIKEN cDNA 2610318K02 gene	2610318K02Rik	68032		
1418137_at	UP	No Change	2	mitochondrial ribosomal protein 63	Mrp63	67840		
1418141_at	UP	No Change	2	doublecortin	Dcx	13193		
1418143_at	UP	No Change	2	vacuolar protein sorting 45 (yeast)	Vps45	22365		
1418157_at	UP	No Change	2	"nuclear receptor subfamily 2, group F, member 1"	Nr2f1	13865		
1418161_at	UP	No Change	2	junctophilin 3	Jph3	57340		
1418172_at	UP	No Change	2	heme binding protein 1	Hebp1	15199		
1418185_at	UP	No Change	2	RIKEN cDNA 4733401H18 gene	4733401H18Rik	66706		
1418186_at	UP	No Change	2	"glutathione S-transferase, theta 1"	Gstt1	14871		
1418228_at	UP	No Change	2	histone cell cycle regulation defective interacting protein 5	Hirip5	56748		
1418238_at	UP	No Change	2	isovaleryl coenzyme A dehydrogenase	Ivd	56357		
1418259_a_at	UP	No Change	2	ectonucleoside triphosphate diphosphohydrolase 2	Entpd2	12496		
1418263_at	UP	No Change	2	DEAD (Asp-Glu-Ala-Asp) box polypeptide 25	Ddx25	30959		
1418274_at	UP	No Change	2	nuclear transport factor 2	Nutf2	68051		
1418284_at	UP	No Change	2	vacuolar protein sorting 72 (yeast)	Vps72	21427		
1418292_at	UP	No Change	2	"arsA (bacterial) arsenite transporter, ATP-binding, homolog 1"	Asna1	56495		
1418299_at	UP	No Change	2	dihydropyrimidinase-like 4	Dpysl4	26757		
1418314_a_at	UP	No Change	2	ataxin 2 binding protein 1	MGI:1926224	268859		
1418331_at	UP	No Change	2	RIKEN cDNA 1110031I02 gene	1110031I02Rik	66179		
1418359_at	UP	No Change	2	Williams Beuren syndrome chromosome region 27 (human)	Wbscr27	79565		
1418382_at	UP	No Change	2	adenomatosis polyposis coli down-regulated 1	Apcdd1	494504		
1418383_at	UP	No Change	2	adenomatosis polyposis coli down-regulated 1	Apcdd1	494504		
1418408_at	UP	No Change	2	"zinc finger, AN1-type domain 1"	Zfand1	66361		
1418444_a_at	UP	No Change	2	membrane interacting protein of RGS16	MGI:1891827	56209		
1418447_at	UP	No Change	2	"golgi autoantigen, golgin subfamily a, 5"	Golga5	27277		
1418448_at	UP	No Change	2	"Harvey rat sarcoma oncogene, subgroup R"	Rras	20130		
1418463_at	UP	No Change	2	"phosphatidylinositol 3-kinase, regulatory subunit, polypeptide 2 (p85 beta)"	Pik3r2	18709		
1418474_at	UP	No Change	2	RIKEN cDNA 1500005A01 gene	1500005A01Rik	85308		
1418493_a_at	UP	No Change	2	"synuclein, alpha"	Snca	20617		
1418506_a_at	UP	No Change	2	peroxiredoxin 2	Prdx2	21672		
1418521_a_at	UP	No Change	2	metaxin 1	Mtx1	17827		
1418522_at	UP	No Change	2	metaxin 1	Mtx1	17827		
1418545_at	UP	No Change	2	WASP family 1	Wasf1	83767		
1418611_at	UP	No Change	2	G protein-coupled receptor 162	Gpr162	14788		
1418646_at	UP	No Change	2	"guanine nucleotide binding protein, related sequence 1"	Gna-rs1	14670		
1418647_at	UP	No Change	2	"guanine nucleotide binding protein, related sequence 1"	Gna-rs1	14670		
1418683_at	UP	No Change	2	lin 7 homolog b (C. elegans)	Lin7b	22342		
1418700_at	UP	No Change	2	lipoic acid synthetase	Lias	79464		
1418706_at	UP	No Change	2	"solute carrier family 38, member 3"	Slc38a3	76257		
1418784_at	UP	No Change	2	"glutamate receptor, ionotropic, kainate 5 (gamma 2)"	Grik5	14809		
1418785_at	UP	No Change	2	mitogen-activated protein kinase 8 interacting protein 2	Mapk8ip2	60597		
1418793_at	UP	No Change	2	"iduronidase, alpha-L-"	Idua	15932		
1418902_at	UP	No Change	2	RIKEN cDNA 3110023E09 gene	3110023E09Rik	68038		
1418921_at	UP	No Change	2	"immunoglobulin superfamily, member 4B"	Igsf4b	94332		
1419023_x_at	UP	No Change	2	"enolase 1, alpha non-neuron"	Eno1	13806		
1419053_at	UP	No Change	2	peroxisomal biogenesis factor 14	Pex14	56273		
1419111_at	UP	No Change	2	"inhibitor of growth family, member 1-like"	Ing1l	69260		
1419200_at	UP	No Change	2	FXYD domain-containing ion transport regulator 7	Fxyd7	57780		
1419218_at	UP	No Change	2	loop tail associated protein	Ltap	93840		
1419221_a_at	UP	No Change	2	regulator of G-protein signaling 14	Rgs14	51791		
1419231_s_at	UP	No Change	2	"keratin complex 1, acidic, gene 12"	Krt1-12	268482		
1419263_a_at	UP	No Change	2	adhesion regulating molecule 1	Adrm1	56436		
1419267_at	UP	No Change	2	nuclear transcription factor-Y beta	Nfyb	18045		
1419350_at	UP	No Change	2	hook homolog 2 (Drosophila)	Hook2	170833		
1419358_at	UP	No Change	2	sortilin-related VPS10 domain containing receptor 2	Sorcs2	81840		
1419445_s_at	UP	No Change	2	Sin3-associated polypeptide 18	Sap18	20220		
1419469_at	UP	No Change	2	"guanine nucleotide binding protein, beta 4"	Gnb4	14696		
1419490_at	UP	No Change	2	expressed sequence AW049604	AW049604	106014		
1419577_at	UP	No Change	2	RIKEN cDNA A530089I17 gene	A530089I17Rik	103199		
1419668_at	UP	No Change	2	"sarcoglycan, beta (dystrophin-associated glycoprotein)"	Sgcb	24051		
1419754_at	UP	No Change	2	myosin Va	Myo5a	17918		
1419812_s_at	UP	No Change	2	"DNA segment, Chr 11, ERATO Doi 99, expressed"	D11Ertd99e	52469		
1420123_at	UP	No Change	2	T-cell leukemia translocation altered gene	Tcta	102791		
1420124_s_at	UP	No Change	2	T-cell leukemia translocation altered gene	Tcta	102791		
1420129_s_at	UP	No Change	2	"DNA segment, Chr 10, Wayne State University 52, expressed"	D10Wsu52e	28088		
1420405_at	UP	No Change	2	"solute carrier organic anion transporter family, member 1a4"	Slco1a4	28250		
1420422_at	UP	No Change	2	protocadherin beta 21	Pcdhb21	93892		
1420460_a_at	UP	No Change	2	peroxisomal biogenesis factor 11b	Pex11b	18632		
1420533_at	UP	No Change	2	"guanylate cyclase 1, soluble, alpha 3"	Gucy1a3	60596		
1420660_at	UP	No Change	2	leucine rich repeat containing 6 (testis)	Lrrc6	54562		
1420776_a_at	UP	No Change	2	AU RNA binding protein/enoyl-coenzyme A hydratase	Auh	11992		
1420857_at	UP	No Change	2	LanC (bacterial lantibiotic synthetase component C)-like 2	Lancl2	71835		
1420872_at	UP	No Change	2	"guanylate cyclase 1, soluble, beta 3"	Gucy1b3	54195		
1420877_at	UP	No Change	2	septin 6	6-Sep	56526		
1420885_a_at	UP	No Change	2	seizure related gene 6	Sez6	20370		
1420981_a_at	UP	No Change	2	LIM domain only 4	Lmo4	16911		
1421014_a_at	UP	No Change	2	citrate lyase beta like	Clybl	69634		
1421033_a_at	UP	No Change	2	transcription elongation regulator 1 (CA150)	Tcerg1	56070		
1421051_s_at	UP	No Change	2	vacuolar protein sorting 25 (yeast)	Vps25	28084		
1421088_at	UP	No Change	2	glypican 4	Gpc4	14735		
1421127_at	UP	No Change	2	transmembrane protein 42	Tmem42	66079		
1421266_s_at	UP	No Change	2	"nuclear factor of kappa light chain gene enhancer in B-cells inhibitor, beta"	Nfkbib	18036		
1421346_a_at	UP	No Change	2	"solute carrier family 6 (neurotransmitter transporter, taurine), member 6"	Slc6a6	21366		
1421646_a_at	UP	No Change	2	protein inhibitor of activated STAT 3	Pias3	229615		
1421662_a_at	UP	No Change	2	tumor suppressor candidate 3	Tusc3	80286		
1421731_a_at	UP	No Change	2	flap structure specific endonuclease 1	Fen1	14156		
1421810_at	UP	No Change	2	DiGeorge syndrome critical region gene 2	Dgcr2	13356		
1421847_at	UP	No Change	2	WD repeat and SOCS box-containing 2	Wsb2	59043		
1421938_at	UP	No Change	2	serine hydrolase-like	Serhl	68607		
1421971_a_at	UP	No Change	2	mitochondrial ribosomal protein S34	Mrps34	79044		
1422184_a_at	UP	No Change	2	adenylate kinase 1	Ak1	11636		
1422407_s_at	UP	No Change	2	Harvey rat sarcoma virus oncogene 1	Hras1	15461		
1422438_at	UP	No Change	2	"epoxide hydrolase 1, microsomal"	Ephx1	13849		
1422440_at	UP	No Change	2	cyclin-dependent kinase 4	Cdk4	12567		
1422442_at	UP	No Change	2	smu-1 suppressor of mec-8 and unc-52 homolog (C. elegans)	Smu1	74255		
1422457_s_at	UP	No Change	2	SMT3 suppressor of mif two 3 homolog 3 (yeast)	Sumo3	20610		
1422464_at	UP	No Change	2	mitochondrial ribosomal protein L3	Mrpl3	94062		
1422473_at	UP	No Change	2	"phosphodiesterase 4B, cAMP specific"	Pde4b	18578		
1422500_at	UP	No Change	2	isocitrate dehydrogenase 3 (NAD+) alpha	Idh3a	67834		
1422516_a_at	UP	No Change	2	fibroblast growth factor (acidic) intracellular binding protein	Fibp	58249		
1422527_at	UP	No Change	2	"histocompatibility 2, class II, locus DMa"	H2-DMa	14998		
1422531_at	UP	No Change	2	synaptotagmin V	Syt5	53420		
1422537_a_at	UP	No Change	2	inhibitor of DNA binding 2	Id2	15902		
1422549_at	UP	No Change	2	ADP-ribosylation factor-like 2	Arl2	56327		
1422558_at	UP	No Change	2	guanidinoacetate methyltransferase	Gamt	14431		
1422564_at	UP	No Change	2	actin-like 6B	Actl6b	83766		
1422576_at	UP	No Change	2	spinocerebellar ataxia 10 homolog (human)	Sca10	54138		
1422589_at	UP	No Change	2	"RAB3A, member RAS oncogene family"	Rab3a	19339		
1422600_at	UP	No Change	2	RAS protein-specific guanine nucleotide-releasing factor 1	Rasgrf1	19417		
1422616_s_at	UP	No Change	2	WD repeat domain 54	Wdr54	75659		
1422620_s_at	UP	No Change	2	phosphatidic acid phosphatase 2a	Ppap2a	19012		
1422630_at	UP	No Change	2	RAD50 homolog (S. cerevisiae)	Rad50	19360		
1422677_at	UP	No Change	2	diacylglycerol O-acyltransferase 2	Dgat2	67800		
1422678_at	UP	No Change	2	diacylglycerol O-acyltransferase 2	Dgat2	67800		
1422715_s_at	UP	No Change	2	"acid phosphatase 1, soluble"	Acp1	11431		
1422807_at	UP	No Change	2	ADP-ribosylation factor 5	Arf5	11844		
1422868_s_at	UP	No Change	2	guanine deaminase	Gda	14544		
1423055_at	UP	No Change	2	neuron specific gene family member 1	Nsg1	18196		
1423067_at	UP	No Change	2	CDK5 regulatory subunit associated protein 3	Cdk5rap3	80280		
1423111_at	UP	No Change	2	"ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit, isoform 1"	Atp5a1	11946		
1423115_at	UP	No Change	2	"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 6"	St6galnac6	50935		
1423163_at	UP	No Change	2	HLA-B associated transcript 4	Bat4	81845		
1423188_a_at	UP	No Change	2	RIKEN cDNA 6720456B07 gene	6720456B07Rik	101314		
1423189_at	UP	No Change	2	RIKEN cDNA 6720456B07 gene	6720456B07Rik	101314		
1423205_at	UP	No Change	2	transmembrane 9 superfamily protein member 4	Tm9sf4	99237		
1423223_a_at	UP	No Change	2	peroxiredoxin 6	Prdx6	11758		
1423255_at	UP	No Change	2	"ATPase, H+ transporting, V1 subunit G isoform 1"	Atp6v1g1	66290		
1423263_at	UP	No Change	2	"H3 histone, family 3A"	H3f3a	15078		
1423266_at	UP	No Change	2	RIKEN cDNA 2810405K02 gene	2810405K02Rik	66469		
1423280_at	UP	No Change	2	stathmin-like 2	Stmn2	20257		
1423296_at	UP	No Change	2	"proteasome (prosome, macropain) 26S subunit, non-ATPase, 8"	Psmd8	57296		
1423317_at	UP	No Change	2	RIKEN cDNA 3110001D03 gene	3110001D03Rik	66928		
1423330_at	UP	No Change	2	endosulfine alpha	Ensa	56205		
1423335_at	UP	No Change	2	RIKEN cDNA 1110004F10 gene	1110004F10Rik	56372		
1423345_at	UP	No Change	2	degenerative spermatocyte homolog 1 (Drosophila)	Degs1	13244		
1423378_at	UP	No Change	2	a disintegrin and metallopeptidase domain 23	Adam23	23792		
1423394_at	UP	No Change	2	prenylcysteine oxidase 1	Pcyox1	66881		
1423438_at	UP	No Change	2	kaptin	Kptn	70394		
1423539_at	UP	No Change	2	postmeiotic segregation increased 2 (S. cerevisiae)	Pms2	18861		
1423564_a_at	UP	No Change	2	"phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoribosylaminoimidazole, succinocarboxamide synthetase"	Paics	67054		
1423589_at	UP	No Change	2	"actin related protein 2/3 complex, subunit 4"	Arpc4	68089		
1423593_a_at	UP	No Change	2	colony stimulating factor 1 receptor	Csf1r	12978		
1423594_a_at	UP	No Change	2	endothelin receptor type B	Ednrb	13618		
1423596_at	UP	No Change	2	NIMA (never in mitosis gene a)-related expressed kinase 6	Nek6	59126		
1423625_a_at	UP	No Change	2	"DnaJ (Hsp40) homolog, subfamily C, member 19"	Dnajc19	67713		
1423642_at	UP	No Change	2	RIKEN cDNA 4930542G03 gene	4930542G03Rik	227613		
1423658_at	UP	No Change	2	signal peptide peptidase 3	Sppl3	74585		
1423680_at	UP	No Change	2	fatty acid desaturase 1	Fads1	76267		
1423681_at	UP	No Change	2	RIKEN cDNA 1300018I05 gene	1300018I05Rik	74157		
1423692_at	UP	No Change	2	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 8"	Ndufa8	68375		
